vendor_id,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount
3,1,6.29,20.0,0.5,0.5,5.37,5.54,0.3,32.21
3,1,1.6,11.0,0.0,0.5,1.18,0.0,0.3,12.98
3,1,1.25,7.5,0.0,0.5,0.0,0.0,0.3,8.3
3,1,1.54,7.5,0.5,0.5,0.0,0.0,0.3,8.8
3,1,1.2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
3,1,6.27,23.0,0.0,0.5,0.0,0.0,0.3,23.8
3,1,0.8,5.0,0.0,0.5,1.16,0.0,0.3,6.96
3,1,0.95,5.5,0.5,0.5,1.36,0.0,0.3,8.16
3,1,9.59,39.0,0.0,0.5,0.0,5.54,0.3,45.34
3,1,1.1,9.0,1.0,0.5,0.0,0.0,0.3,10.8
3,1,9.7,36.5,1.0,0.5,3.83,0.0,0.3,42.13
3,1,1.05,8.0,0.5,0.5,0.0,0.0,0.3,9.3
3,1,0.74,5.5,0.0,0.5,0.0,0.0,0.3,6.3
3,1,3.73,12.5,0.5,0.5,2.48,0.0,0.3,16.28
3,1,1.96,8.5,0.5,0.5,0.0,0.0,0.3,9.8
3,1,1.35,9.5,0.0,0.5,0.0,0.0,0.3,10.3
3,1,0.53,5.0,1.0,0.5,0.0,0.0,0.3,6.8
3,1,11.95,37.5,0.0,0.5,8.77,5.54,0.3,52.61
3,1,0.77,6.0,0.0,0.5,1.36,0.0,0.3,8.16
3,1,0.37,8.5,0.0,0.5,0.0,0.0,0.3,9.3
3,1,3.37,15.0,0.0,0.5,0.0,0.0,0.3,15.8
3,1,0.48,4.5,0.5,0.5,0.0,0.0,0.3,5.8
3,1,1.19,9.0,0.0,0.5,0.0,0.0,0.3,9.8
3,1,0.94,5.5,1.0,0.5,0.0,0.0,0.3,7.3
3,1,3.36,14.0,0.0,0.5,2.96,0.0,0.3,17.76
3,1,1.04,6.0,0.5,0.5,1.1,0.0,0.3,8.4
3,1,0.91,6.5,0.0,0.5,0.0,0.0,0.3,7.3
3,1,3.4,12.0,0.5,0.5,1.33,0.0,0.3,14.63
3,1,3.75,13.5,0.0,0.5,0.0,0.0,0.3,14.3
3,1,8.83,27.5,0.5,0.5,3.43,5.54,0.3,37.77
3,1,1.33,10.5,1.0,0.5,0.0,0.0,0.3,12.3
3,1,12.41,38.5,0.0,0.5,3.93,0.0,0.3,43.23
3,1,2.1,9.0,1.0,0.5,1.08,0.0,0.3,11.88
3,1,1.13,6.0,0.5,0.5,1.46,0.0,0.3,8.76
3,1,5.7,21.0,0.5,0.5,2.68,0.0,0.3,24.98
3,1,0.0,10.3,0.0,0.5,2.22,0.0,0.3,13.32
3,1,3.28,23.0,1.0,0.5,0.0,0.0,0.3,24.8
3,1,2.54,12.0,0.5,0.5,3.33,0.0,0.3,16.63
3,1,0.53,5.5,0.0,0.5,0.0,0.0,0.3,6.3
3,1,0.78,5.0,1.0,0.5,0.0,0.0,0.3,6.8
3,1,0.8,9.0,0.0,0.5,1.47,0.0,0.3,11.27
3,1,3.35,14.0,0.5,0.5,1.53,0.0,0.3,16.83
3,1,1.81,9.0,0.5,0.5,0.0,0.0,0.3,10.3
3,1,1.87,8.0,1.0,0.5,1.96,0.0,0.3,11.76
3,1,1.0,6.5,0.5,0.5,0.0,0.0,0.3,7.8
3,1,0.57,4.0,0.5,0.5,0.0,0.0,0.3,5.3
3,1,1.42,6.5,1.0,0.5,1.66,0.0,0.3,9.96
3,1,1.87,12.5,0.0,0.5,2.66,0.0,0.3,15.96
3,1,5.66,20.0,0.0,0.5,3.12,0.0,0.3,23.92
3,1,1.58,9.0,0.0,0.5,0.1,0.0,0.3,9.9
3,1,1.04,6.0,0.5,0.5,0.73,0.0,0.3,8.03
3,1,5.06,18.0,0.0,0.5,3.76,0.0,0.3,22.56
3,1,2.12,10.0,0.5,0.5,1.13,0.0,0.3,12.43
3,1,2.12,10.5,0.5,0.5,0.0,0.0,0.3,11.8
3,1,2.87,12.0,1.0,0.5,2.76,0.0,0.3,16.56
3,1,6.19,20.0,0.0,0.5,0.0,0.0,0.3,20.8
3,1,2.28,10.0,0.0,0.5,0.0,0.0,0.3,10.8
3,1,0.0,8.0,0.0,0.5,0.0,0.0,0.3,8.8
3,1,12.91,47.0,0.0,0.5,4.78,0.0,0.3,52.58
3,1,0.0,10.3,0.0,0.5,0.0,0.0,0.3,11.1
3,1,1.91,13.0,1.0,0.5,0.0,0.0,0.3,14.8
3,1,4.19,15.5,0.5,0.5,0.0,0.0,0.3,16.8
3,1,3.76,18.0,1.0,0.5,2.97,0.0,0.3,22.77
3,1,17.15,52.0,0.0,0.5,11.67,5.54,0.3,70.01
3,1,2.72,12.0,0.5,0.5,2.66,0.0,0.3,15.96
3,1,0.0,2.5,0.5,0.5,0.0,0.0,0.3,3.8
3,1,0.5,4.0,1.0,0.5,0.58,0.0,0.3,6.38
3,1,1.55,8.0,0.5,0.5,1.4,0.0,0.3,10.7
3,1,2.33,11.0,0.0,0.5,0.24,0.0,0.3,12.04
3,1,5.72,21.5,0.5,0.5,0.0,0.0,0.3,22.8
3,1,2.89,12.5,1.0,0.5,1.0,0.0,0.3,15.3
3,1,2.46,13.0,0.5,0.5,2.86,0.0,0.3,17.16
3,1,0.86,8.5,1.0,0.5,0.0,0.0,0.3,10.3
3,1,0.0,46.5,0.0,0.5,13.24,0.0,0.3,60.54
3,1,1.94,9.5,0.5,0.5,0.0,0.0,0.3,10.8
3,1,6.31,41.0,1.0,0.5,0.0,5.54,0.3,48.34
3,1,6.57,28.5,0.5,0.5,0.0,0.0,0.3,29.8
3,1,0.56,4.0,0.5,0.5,0.0,0.0,0.3,5.3
3,1,3.81,15.5,0.5,0.5,2.52,0.0,0.3,19.32
3,1,0.42,4.0,1.0,0.5,0.0,0.0,0.3,5.8
3,1,4.45,22.5,0.0,0.5,0.0,0.0,0.3,23.3
3,1,1.79,8.0,0.5,0.5,0.0,0.0,0.3,9.3
3,1,2.07,8.5,0.5,0.5,1.96,0.0,0.3,11.76
3,1,3.64,14.5,0.5,0.5,3.16,0.0,0.3,18.96
3,1,16.8,52.0,0.0,0.5,8.75,5.54,0.3,67.09
3,1,0.46,5.0,0.0,0.5,1.16,0.0,0.3,6.96
3,1,1.38,6.5,0.0,0.5,1.46,0.0,0.3,8.76
3,1,4.33,16.5,0.0,0.5,0.0,0.0,0.3,17.3
3,1,1.6,9.5,0.5,0.5,0.0,0.0,0.3,10.8
3,1,16.57,52.0,0.0,0.5,0.0,5.54,0.3,58.34
3,1,2.28,12.5,0.0,0.5,0.0,0.0,0.3,13.3
3,1,1.09,6.0,0.5,0.5,1.46,0.0,0.3,8.76
3,1,6.04,21.0,0.0,0.5,0.0,5.54,0.3,27.34
3,1,0.91,5.5,0.5,0.5,1.36,0.0,0.3,8.16
3,1,5.13,19.0,0.5,0.5,0.0,0.0,0.3,20.3
3,1,3.11,13.0,0.5,0.5,0.0,0.0,0.3,14.3
3,1,10.58,37.5,0.5,0.5,5.82,0.0,0.3,44.62
3,1,7.06,25.0,0.0,0.5,5.16,0.0,0.3,30.96
3,1,2.14,15.0,0.5,0.5,1.79,0.0,0.3,18.09
3,1,1.57,12.0,0.0,0.5,2.56,0.0,0.3,15.36
3,1,1.57,8.0,0.0,0.5,1.0,0.0,0.3,9.8
3,1,1.13,6.0,1.0,0.5,0.78,0.0,0.3,8.58
3,1,3.16,20.5,0.0,0.5,3.2,0.0,0.3,24.5
3,1,0.24,3.0,0.0,0.5,0.0,0.0,0.3,3.8
3,1,0.54,4.5,0.0,0.5,1.06,0.0,0.3,6.36
3,1,5.93,21.5,0.0,0.5,0.0,0.0,0.3,22.3
3,1,1.12,6.0,0.0,0.5,0.68,0.0,0.3,7.48
3,1,1.58,9.5,1.0,0.5,2.26,0.0,0.3,13.56
3,1,0.39,6.5,1.0,0.5,0.0,0.0,0.3,8.3
3,1,2.29,11.5,0.0,0.5,0.0,0.0,0.3,12.3
3,1,2.09,11.5,0.0,0.5,0.0,0.0,0.3,12.3
3,1,3.24,16.0,0.5,0.5,2.6,0.0,0.3,19.9
3,1,2.64,15.0,0.0,0.5,0.0,0.0,0.3,15.8
3,1,2.75,12.5,0.0,0.5,0.0,0.0,0.3,13.3
3,1,0.0,62.0,0.0,0.5,6.28,0.0,0.3,69.08
3,1,0.54,4.0,0.5,0.5,0.0,0.0,0.3,5.3
3,1,2.47,14.0,0.0,0.5,0.0,0.0,0.3,14.8
3,1,5.47,19.5,0.0,0.5,0.0,0.0,0.3,20.3
3,1,3.57,19.0,0.0,0.5,0.0,0.0,0.3,19.8
3,1,2.15,10.0,1.0,0.5,0.0,0.0,0.3,11.8
3,1,1.51,7.5,0.5,0.5,0.18,0.0,0.3,8.98
3,1,2.7,14.5,0.0,0.5,0.0,0.0,0.3,15.3
3,1,1.32,6.0,0.0,0.5,0.0,0.0,0.3,6.8
3,1,1.54,9.0,0.0,0.5,0.0,0.0,0.3,9.8
3,1,0.05,2.5,0.5,0.5,0.0,0.0,0.3,3.8
3,1,2.47,9.5,0.0,0.5,0.0,0.0,0.3,10.3
3,1,8.02,35.5,0.0,0.5,0.0,5.54,0.3,41.84
3,1,0.13,3.0,0.0,0.5,0.0,0.0,0.3,3.8
3,1,5.43,20.5,0.5,0.5,3.27,0.0,0.3,25.07
3,1,2.12,8.0,0.0,0.5,1.76,0.0,0.3,10.56
3,1,0.58,4.5,1.0,0.5,0.95,0.0,0.3,7.25
3,1,1.05,6.5,0.5,0.5,0.0,0.0,0.3,7.8
3,1,2.21,9.0,0.0,0.5,1.47,0.0,0.3,11.27
3,1,10.16,40.0,0.0,0.5,0.0,5.54,0.3,46.34
3,1,3.73,16.0,0.0,0.5,0.0,0.0,0.3,16.8
3,1,19.57,52.0,0.0,0.5,10.56,0.0,0.3,63.36
3,1,1.01,5.0,0.5,0.5,126.0,0.0,0.3,132.3
3,1,1.71,10.0,0.5,0.5,0.0,0.0,0.3,11.3
3,1,1.59,8.5,0.5,0.5,0.0,0.0,0.3,9.8
3,1,10.59,29.5,0.5,0.5,5.45,5.54,0.3,41.79
3,1,9.12,34.0,0.0,0.5,0.0,5.54,0.3,40.34
3,1,10.41,39.0,0.0,0.5,0.0,5.54,0.3,45.34
3,1,1.96,9.0,1.0,0.5,0.0,0.0,0.3,10.8
3,1,1.16,8.5,0.5,0.5,0.0,0.0,0.3,9.8
3,1,0.79,7.0,0.5,0.5,0.83,0.0,0.3,9.13
3,1,1.74,9.5,0.5,0.5,0.0,0.0,0.3,10.8
3,1,2.68,10.5,0.5,0.5,0.24,0.0,0.3,12.04
3,1,2.53,11.0,0.5,0.5,1.23,0.0,0.3,13.53
3,1,0.91,5.5,0.0,0.5,0.0,0.0,0.3,6.3
3,1,1.56,10.5,0.0,0.5,2.83,0.0,0.3,14.13
3,1,1.0,5.5,0.0,0.5,1.26,0.0,0.3,7.56
3,1,3.74,14.5,0.0,0.5,1.53,0.0,0.3,16.83
3,1,19.92,52.0,0.0,0.5,0.0,5.54,0.3,58.34
3,1,10.19,34.5,0.0,0.5,0.0,5.54,0.3,40.84
3,1,3.17,12.0,0.0,0.5,0.0,0.0,0.3,12.8
3,1,8.17,28.0,0.5,0.5,6.97,5.54,0.3,41.81
3,1,1.5,9.0,0.0,0.5,1.96,0.0,0.3,11.76
3,1,1.09,7.5,0.0,0.5,0.0,0.0,0.3,8.3
3,1,19.25,52.0,0.0,0.5,0.0,0.0,0.3,52.8
3,1,0.0,16.5,0.0,0.5,2.6,0.0,0.3,19.9
3,1,1.46,9.5,0.0,0.5,2.06,0.0,0.3,12.36
3,1,1.01,7.5,0.0,0.5,1.25,0.0,0.3,9.55
3,1,4.34,21.5,0.0,0.5,4.46,0.0,0.3,26.76
3,1,4.02,18.5,0.0,0.5,0.0,0.0,0.3,19.3
3,1,2.33,12.0,0.5,0.5,2.66,0.0,0.3,15.96
3,1,1.23,6.5,0.0,0.5,0.0,0.0,0.3,7.3
3,1,1.89,10.0,0.5,0.5,0.0,0.0,0.3,11.3
3,1,0.86,4.5,0.5,0.5,0.0,0.0,0.3,5.8
3,1,0.66,6.0,0.0,0.5,0.0,0.0,0.3,6.8
3,1,0.68,5.0,0.5,0.5,0.0,0.0,0.3,6.3
3,1,0.71,5.0,0.5,0.5,0.0,0.0,0.3,6.3
3,1,1.26,7.0,0.0,0.5,0.78,0.0,0.3,8.58
3,1,1.42,8.0,0.0,0.5,0.0,0.0,0.3,8.8
3,1,1.2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
3,1,1.34,8.5,0.0,0.5,0.0,0.0,0.3,9.3
3,1,0.85,6.0,0.0,0.5,0.0,0.0,0.3,6.8
3,1,1.33,6.5,0.5,0.5,0.0,0.0,0.3,7.8
3,1,1.6,7.5,1.0,0.5,0.0,0.0,0.3,9.3
3,1,1.97,16.5,0.0,0.5,2.6,0.0,0.3,19.9
3,1,1.7,7.5,0.0,0.5,1.66,0.0,0.3,9.96
3,1,1.87,8.0,1.0,0.5,1.96,0.0,0.3,11.76
3,1,1.59,7.5,0.0,0.5,1.0,0.0,0.3,9.3
3,1,1.5,8.0,1.0,0.5,0.0,0.0,0.3,9.8
3,1,11.16,49.0,0.0,0.5,11.07,5.54,0.3,66.41
3,1,2.89,11.0,1.0,0.5,1.92,0.0,0.3,14.72
3,1,0.58,5.0,1.0,0.5,0.68,0.0,0.3,7.48
3,1,4.86,22.0,1.0,0.5,0.48,0.0,0.3,24.28
3,1,13.93,42.0,0.0,0.5,0.0,0.0,0.3,42.8
3,1,0.77,5.0,1.0,0.5,1.02,0.0,0.3,7.82
3,1,2.0,9.5,0.0,0.5,0.0,5.54,0.3,15.84
3,1,2.46,14.5,0.0,0.5,0.0,0.0,0.3,15.3
3,1,2.39,10.5,0.5,0.5,0.0,0.0,0.3,11.8
3,1,1.03,7.0,0.0,0.5,0.0,0.0,0.3,7.8
3,1,2.56,15.5,0.0,0.5,0.0,0.0,0.3,16.3
3,1,0.0,11.3,0.0,0.5,1.82,0.0,0.3,13.92
3,1,10.75,30.5,0.5,0.5,0.0,0.0,0.3,31.8
3,1,6.17,22.0,0.0,0.5,0.0,0.0,0.3,22.8
3,1,10.94,44.0,1.0,0.5,0.0,0.0,0.3,45.8
3,1,3.37,17.0,1.0,0.5,3.38,0.0,0.3,22.18
3,1,1.88,9.0,0.5,0.5,2.06,0.0,0.3,12.36
3,1,1.42,7.5,0.5,0.5,0.0,0.0,0.3,8.8
3,1,1.11,7.5,0.0,0.5,1.0,0.0,0.3,9.3
3,1,2.94,14.0,0.5,0.5,0.0,0.0,0.3,15.3
3,1,0.82,6.5,0.5,0.5,0.0,0.0,0.3,7.8
3,1,8.36,30.5,1.0,0.5,0.0,0.0,0.3,32.3
3,1,2.03,10.5,1.0,0.5,1.23,0.0,0.3,13.53
3,1,9.21,36.5,1.0,0.5,0.0,5.54,0.3,43.84
3,1,3.61,14.5,0.5,0.5,0.0,0.0,0.3,15.8
3,1,3.22,14.5,0.5,0.5,0.0,0.0,0.3,15.8
3,1,1.65,8.5,1.0,0.5,0.0,0.0,0.3,10.3
3,1,0.52,4.5,0.5,0.5,0.0,0.0,0.3,5.8
3,1,1.47,7.0,0.0,0.5,1.56,0.0,0.3,9.36
3,1,3.8,13.5,0.5,0.5,0.0,0.0,0.3,14.8
3,1,0.89,4.5,0.5,0.5,0.06,0.0,0.3,5.86
3,1,5.31,18.0,0.5,0.5,3.86,0.0,0.3,23.16
3,1,1.01,7.0,0.0,0.5,1.56,0.0,0.3,9.36
3,1,7.55,23.0,1.0,0.5,0.0,5.54,0.3,30.34
3,1,0.28,3.0,1.0,0.5,0.96,0.0,0.3,5.76
3,1,1.08,6.5,0.0,0.5,0.0,0.0,0.3,7.3
3,1,0.0,2.5,1.0,0.5,0.0,0.0,0.3,4.3
3,1,0.91,5.5,1.0,0.5,1.46,0.0,0.3,8.76
3,1,2.47,11.0,0.5,0.5,0.0,0.0,0.3,12.3
3,1,0.7,7.5,1.0,0.5,0.0,0.0,0.3,9.3
3,1,1.89,7.5,0.5,0.5,0.88,0.0,0.3,9.68
3,1,15.88,52.0,0.0,0.5,5.28,0.0,0.3,58.08
3,1,4.4,21.5,0.0,0.5,0.0,0.0,0.3,22.3
3,1,5.33,19.5,0.5,0.5,4.16,0.0,0.3,24.96
3,1,9.3,34.5,0.5,0.5,0.0,0.0,0.3,35.8
3,1,3.14,11.5,0.5,0.5,0.0,0.0,0.3,12.8
3,1,0.88,8.5,1.0,0.5,2.06,0.0,0.3,12.36
3,1,0.23,4.0,0.0,0.5,0.0,0.0,0.3,4.8
3,1,11.1,32.0,0.5,0.5,0.0,0.0,0.3,33.3
3,1,0.93,8.5,1.0,0.5,0.0,0.0,0.3,10.3
3,1,10.87,36.5,0.0,0.5,7.46,0.0,0.3,44.76
3,1,0.47,3.5,1.0,0.5,0.0,0.0,0.3,5.3
3,1,2.06,9.0,0.0,0.5,0.0,0.0,0.3,9.8
3,1,4.32,20.5,1.0,0.5,3.35,0.0,0.3,25.65
3,1,1.12,8.5,1.0,0.5,2.06,0.0,0.3,12.36
3,2,3.01,12.0,0.5,0.5,2.0,0.0,0.3,15.3
3,1,2.76,12.0,0.5,0.5,0.0,0.0,0.3,13.3
3,1,0.68,4.5,0.0,0.5,0.0,0.0,0.3,5.3
3,1,0.22,6.0,1.0,0.5,0.0,0.0,0.3,7.8
3,1,0.88,9.0,0.0,0.5,0.98,0.0,0.3,10.78
3,1,0.02,2.5,0.0,0.5,0.0,0.0,0.3,3.3
3,1,2.05,8.5,0.0,0.5,1.86,0.0,0.3,11.16
3,1,4.42,16.0,1.0,0.5,0.0,0.0,0.3,17.8
3,1,0.58,4.5,0.0,0.5,0.0,0.0,0.3,5.3
3,1,0.43,5.5,1.0,0.5,0.0,0.0,0.3,7.3
3,1,0.94,6.0,0.0,0.5,0.0,0.0,0.3,6.8
3,1,1.51,8.5,1.0,0.5,2.06,0.0,0.3,12.36
3,1,1.12,6.5,1.0,0.5,1.25,0.0,0.3,9.55
3,1,2.8,22.5,0.0,0.5,4.66,0.0,0.3,27.96
3,1,1.77,8.0,0.5,0.5,0.0,0.0,0.3,9.3
3,1,2.28,14.5,0.5,0.5,0.0,0.0,0.3,15.8
3,1,0.98,7.0,0.0,0.5,0.0,0.0,0.3,7.8
3,1,2.51,10.5,0.5,0.5,2.95,0.0,0.3,14.75
3,1,1.86,11.5,1.0,0.5,0.0,0.0,0.3,13.3
3,1,3.46,12.0,0.5,0.5,0.0,0.0,0.3,13.3
3,1,3.04,15.5,1.0,0.5,0.0,0.0,0.3,17.3
3,1,4.01,19.0,0.0,0.5,3.96,0.0,0.3,23.76
3,1,0.64,4.5,0.5,0.5,0.0,0.0,0.3,5.8
3,1,0.89,7.5,0.0,0.5,1.0,0.0,0.3,9.3
3,1,2.09,12.0,0.0,0.5,0.0,0.0,0.3,12.8
3,1,9.1,47.0,0.0,0.5,0.0,5.54,0.3,53.34
3,1,1.47,8.5,0.0,0.5,1.4,0.0,0.3,10.7
3,1,12.09,34.5,0.0,0.5,7.06,0.0,0.3,42.36
3,1,1.53,9.0,0.0,0.5,0.0,0.0,0.3,9.8
3,1,0.67,4.5,0.5,0.5,0.0,0.0,0.3,5.8
3,1,1.81,9.5,0.0,0.5,0.0,0.0,0.3,10.3
3,1,0.74,5.0,0.5,0.5,0.0,0.0,0.3,6.3
3,2,0.03,2.5,0.0,0.5,0.0,0.0,0.3,3.3
3,1,0.9,7.0,0.0,0.5,0.0,0.0,0.3,7.8
3,1,2.64,11.5,0.0,0.5,0.0,0.0,0.3,12.3
3,1,1.56,8.5,1.0,0.5,2.06,0.0,0.3,12.36
3,1,2.26,10.0,0.5,0.5,0.0,0.0,0.3,11.3
3,1,0.7,5.0,0.0,0.5,0.0,0.0,0.3,5.8
3,1,1.71,9.0,0.5,0.5,0.41,0.0,0.3,10.71
3,1,4.52,22.5,0.5,0.5,0.0,0.0,0.3,23.8
3,1,0.95,7.5,0.0,0.5,0.0,0.0,0.3,8.3
3,1,1.02,6.0,0.0,0.5,1.36,0.0,0.3,8.16
3,1,3.87,15.5,0.5,0.5,0.0,0.0,0.3,16.8
3,1,1.23,10.5,0.0,0.5,0.0,0.0,0.3,11.3
3,1,7.61,26.0,0.5,0.5,0.0,0.0,0.3,27.3
3,1,1.74,9.0,0.0,0.5,0.0,0.0,0.3,9.8
3,1,1.69,10.5,0.0,0.5,2.26,0.0,0.3,13.56
3,1,1.43,6.5,0.0,0.5,1.46,0.0,0.3,8.76
3,1,5.2,24.0,0.5,0.5,0.0,0.0,0.3,25.3
3,1,2.51,13.0,0.0,0.5,0.0,0.0,0.3,13.8
3,1,0.5,4.5,0.5,0.5,0.0,0.0,0.3,5.8
3,1,7.15,26.5,0.5,0.5,0.0,0.0,0.3,27.8
3,1,0.75,4.5,0.5,0.5,0.0,0.0,0.3,5.8
3,1,1.36,7.0,0.0,0.5,0.0,0.0,0.3,7.8
3,1,0.55,4.5,1.0,0.5,1.26,0.0,0.3,7.56
3,1,3.07,21.5,1.0,0.5,0.0,0.0,0.3,23.3
3,1,0.53,4.0,0.0,0.5,0.0,0.0,0.3,4.8
3,1,1.94,12.5,0.5,0.5,2.76,0.0,0.3,16.56
3,1,1.86,10.5,0.0,0.5,1.13,0.0,0.3,12.43
3,1,1.6,7.5,0.0,0.5,1.25,0.0,0.3,9.55
3,1,1.02,8.5,1.0,0.5,0.0,0.0,0.3,10.3
3,1,7.42,25.5,0.0,0.5,4.78,5.54,0.3,36.62
3,1,0.64,4.0,0.0,0.5,0.0,0.0,0.3,4.8
3,1,1.59,8.0,0.5,0.5,0.19,0.0,0.3,9.49
3,1,2.12,10.5,0.0,0.5,0.0,0.0,0.3,11.3
3,1,2.06,8.5,0.5,0.5,1.76,0.0,0.3,11.56
3,1,2.12,8.0,0.5,0.5,1.4,0.0,0.3,10.7
3,1,1.04,8.5,0.5,0.5,1.47,0.0,0.3,11.27
3,1,0.92,6.0,0.0,0.5,1.0,0.0,0.3,7.8
3,1,11.66,35.0,0.0,0.5,0.0,5.54,0.3,41.34
3,1,3.61,17.0,1.0,0.5,0.0,0.0,0.3,18.8
3,1,1.01,6.0,0.5,0.5,1.1,0.0,0.3,8.4
3,1,11.2,32.0,0.0,0.5,0.0,5.54,0.3,38.34
3,1,1.38,7.0,0.5,0.5,1.66,0.0,0.3,9.96
3,1,6.94,26.0,1.0,0.5,6.67,5.54,0.3,40.01
3,1,0.47,4.0,0.0,0.5,0.0,0.0,0.3,4.8
3,1,0.62,7.5,0.5,0.5,0.0,0.0,0.3,8.8
3,1,1.81,11.0,0.0,0.5,1.18,0.0,0.3,12.98
3,1,1.07,6.0,0.5,0.5,0.0,0.0,0.3,7.3
3,1,7.38,25.0,0.0,0.5,0.0,5.54,0.3,31.34
3,1,0.88,10.0,0.0,0.5,0.0,0.0,0.3,10.8
3,1,0.31,3.5,1.0,0.5,0.0,0.0,0.3,5.3
3,1,1.63,8.5,0.5,0.5,0.0,0.0,0.3,9.8
3,1,0.56,4.5,1.0,0.5,1.26,0.0,0.3,7.56
3,1,3.25,16.0,1.0,0.5,0.0,0.0,0.3,17.8
3,1,12.43,37.0,0.0,0.5,5.67,0.0,0.3,43.47
3,1,0.85,7.0,0.0,0.5,1.17,0.0,0.3,8.97
3,1,0.0,2.5,1.0,0.5,0.0,5.54,0.3,9.84
3,1,7.67,28.5,1.0,0.5,0.0,5.54,0.3,35.84
3,1,5.44,26.0,0.0,0.5,1.34,0.0,0.3,28.14
3,1,5.54,19.0,0.0,0.5,4.56,5.54,0.3,29.9
3,1,3.42,14.5,1.0,0.5,3.26,0.0,0.3,19.56
3,1,1.86,8.0,1.0,0.5,0.98,0.0,0.3,10.78
3,1,2.64,10.0,0.0,0.5,1.62,0.0,0.3,12.42
3,1,1.13,6.5,1.0,0.5,0.0,0.0,0.3,8.3
3,1,1.25,6.5,0.5,0.5,0.0,0.0,0.3,7.8
3,1,1.17,6.0,0.5,0.5,0.0,0.0,0.3,7.3
3,1,1.84,9.0,0.0,0.5,0.0,0.0,0.3,9.8
3,2,0.85,5.0,0.0,0.5,0.0,0.0,0.3,5.8
3,1,0.77,6.5,0.0,0.5,0.0,0.0,0.3,7.3
3,1,9.31,31.0,0.0,0.5,7.47,5.54,0.3,44.81
3,1,0.86,4.5,0.5,0.5,0.0,0.0,0.3,5.8
3,1,3.06,14.0,0.0,0.5,2.96,0.0,0.3,17.76
3,1,4.25,20.5,0.0,0.5,0.0,0.0,0.3,21.3
3,1,2.77,14.5,0.0,0.5,0.0,0.0,0.3,15.3
3,1,0.0,2.5,0.0,0.5,0.0,0.0,0.3,3.3
3,1,1.99,8.5,0.0,0.5,0.0,0.0,0.3,9.3
3,1,2.05,11.0,0.0,0.5,0.0,0.0,0.3,11.8
3,1,2.26,10.5,0.5,0.5,2.36,0.0,0.3,14.16
3,1,1.22,8.0,0.0,0.5,0.0,0.0,0.3,8.8
3,1,3.51,13.0,0.5,0.5,2.86,0.0,0.3,17.16
3,1,2.79,13.5,0.0,0.5,2.86,0.0,0.3,17.16
3,1,6.41,20.0,0.5,0.5,0.0,0.0,0.3,21.3
3,1,0.72,5.0,0.0,0.5,1.16,0.0,0.3,6.96
3,1,3.82,21.5,0.5,0.5,0.0,0.0,0.3,22.8
3,1,2.74,13.5,1.0,0.5,0.77,0.0,0.3,16.07
3,1,10.66,38.0,0.0,0.5,0.0,5.54,0.3,44.34
3,1,3.85,17.0,0.0,0.5,0.0,0.0,0.3,17.8
3,1,0.65,7.0,1.0,0.5,0.0,0.0,0.3,8.8
3,1,8.2,29.0,0.0,0.5,5.96,0.0,0.3,35.76
3,1,1.88,9.0,0.5,0.5,0.0,0.0,0.3,10.3
3,1,0.73,9.0,1.0,0.5,0.0,0.0,0.3,10.8
3,1,2.97,12.0,0.0,0.5,0.0,0.0,0.3,12.8
3,1,9.48,30.5,1.0,0.5,4.85,0.0,0.3,37.15
3,1,0.8,6.0,0.5,0.5,0.89,0.0,0.3,8.19
3,1,4.16,14.0,0.5,0.5,1.99,0.0,0.3,17.29
3,1,1.63,8.5,0.5,0.5,0.2,0.0,0.3,10.0
3,1,11.97,38.0,1.0,0.5,0.0,0.0,0.3,39.8
3,1,1.04,5.5,0.5,0.5,1.36,0.0,0.3,8.16
3,1,3.62,14.5,0.0,0.5,0.0,0.0,0.3,15.3
3,1,4.88,33.5,1.0,0.5,1.77,0.0,0.3,37.07
3,1,1.62,8.0,0.0,0.5,0.0,0.0,0.3,8.8
3,1,0.46,6.5,0.5,0.5,0.0,0.0,0.3,7.8
3,1,1.55,12.5,0.0,0.5,0.53,0.0,0.3,13.83
3,1,4.27,16.5,0.5,0.5,0.0,0.0,0.3,17.8
3,1,1.28,6.5,1.0,0.5,0.0,0.0,0.3,8.3
3,1,1.76,8.0,0.5,0.5,0.0,0.0,0.3,9.3
3,1,9.28,39.0,0.0,0.5,9.07,5.54,0.3,54.41
3,1,7.75,26.0,1.0,0.5,5.0,5.54,0.3,38.34
3,1,8.41,31.0,1.0,0.5,3.28,0.0,0.3,36.08
3,1,1.26,8.0,0.5,0.5,0.0,0.0,0.3,9.3
3,1,11.22,31.5,1.0,0.5,5.0,0.0,0.3,38.3
3,1,3.08,10.0,0.0,0.5,0.0,0.0,0.3,10.8
3,1,1.57,10.5,0.5,0.5,0.0,0.0,0.3,11.8
3,1,3.59,13.0,0.0,0.5,0.0,0.0,0.3,13.8
3,1,1.61,10.5,0.5,0.5,0.0,0.0,0.3,11.8
3,1,6.3,22.5,0.0,0.5,0.0,0.0,0.3,23.3
3,1,0.01,2.5,0.0,0.5,0.0,0.0,0.3,3.3
3,1,0.91,6.5,0.5,0.5,0.0,0.0,0.3,7.8
